"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"5856450",150619,1,2021,0
"5858208",120043,45,2021,0
"5874645",150215,341,2021,2
"5886201",150503,164,2021,0
"5915104",110045,499,2021,5
"5919541",150345,3,2021,0
"5968496",150495,211,2021,0
"6058396",130420,5,2021,0
"6106005",150670,602,2021,1
"6179703",110012,27,2021,0
"6185177",140010,318,2021,0
"6205224",110020,674,2021,9
"6284760",150280,14,2021,0
"6309402",150506,3,2021,0
"6311040",150506,650,2021,2
"6311059",150506,166,2021,0
"6312314",150530,162,2021,0
"6355447",150497,14,2021,0
"6425542",150803,2,2021,0
"6436366",172100,3,2021,0
"6440630",150680,374,2021,1
"6444261",150360,1,2021,0
"6444288",150360,1,2021,0
"6446132",150730,106,2021,0
"6495427",150800,39,2021,2
"6497314",120040,15,2021,0
"6500552",150220,509,2021,0
"6510523",130420,53,2021,0
"6559476",150450,266,2021,1
"6569234",150480,1171,2021,6
"6578373",150520,526,2021,0
"6584306",150150,1,2021,0
"6610501",150100,1,2021,0
"6610544",150100,1,2021,0
"6620833",150680,2,2021,0
"6627595",130260,4589,2021,10
"6663834",110002,88,2021,0
"6710158",150180,437,2021,8
"6751512",150280,6,2021,0
"6762964",150050,25,2021,0
"6779069",150795,1605,2021,12
"6787886",130290,1,2021,0
"6791611",130270,4,2021,0
"6803180",150730,1,2021,0
"6816223",150250,3,2021,0
"6818404",130390,10,2021,0
"6827373",150815,64,2021,0
"6898629",110011,50,2021,0
"6947077",150220,7,2021,0
"6992803",130406,3,2021,0
"7007507",130006,5,2021,0
"7010265",150510,1,2021,0
"7011385",140010,2,2021,0
"7011474",140010,1,2021,0
"7050917",150390,1,2021,0
"7065922",150815,1,2021,0
"7149743",130380,21,2021,0
"7177739",110026,1,2021,0
"7194188",130423,7,2021,1
"7202881",130406,1,2021,0
"7218656",110149,364,2021,4
"7248008",140047,9,2021,0
"7260784",150140,1,2021,0
"7283458",150080,4453,2021,0
"7332955",110010,1,2021,0
"7360347",150220,1437,2021,1
"7373120",172100,186,2021,1
"7428626",110045,110,2021,0
"7453124",150140,47,2021,0
"7459831",130406,1320,2021,11
"7470371",140047,781,2021,4
"7474423",150240,1,2021,0
"7488289",150613,1,2021,0
"7495684",150250,1,2021,0
"7495706",150250,1,2021,0
"7499981",150795,1,2021,0
"7532962",110020,1,2021,0
"7586124",110130,5,2021,0
"7594518",150543,1,2021,0
"7621027",150503,1,2021,0
"7648693",110004,179,2021,0
"7712103",150390,1,2021,0
"7773250",150110,293,2021,2
"7780966",150140,1,2021,0
"7785127",150195,1,2021,0
"7861079",150180,1,2021,0
"7896824",150730,74,2021,0
"7905602",150010,229,2021,0
"7922019",150060,1,2021,0
"7922035",150060,1,2021,0
"7922140",150060,2,2021,0
"7998864",170210,2,2021,0
"8001448",150680,128,2021,0
"9020284",150140,1,2021,0
"9031103",150172,294,2021,1
"9042539",150548,44,2021,0
"9046720",150140,1213,2021,2
"9058516",150240,161,2021,0
"9087958",150140,170,2021,1
"9177140",150650,34,2021,0
"9202749",172100,120,2021,0
"9322825",110002,1,2021,0
"9329749",130006,10,2021,0
"9406190",140010,1,2021,0
"9413073",150080,1,2021,0
"9461493",150130,1441,2021,10
"9601503",150307,174,2021,0
"9697217",130260,3459,2021,27
"9743081",110020,3,2021,0
"9833552",130120,2,2021,0
"9835520",160030,21,2021,0
"9917322",150140,3995,2021,32
"9937854",140010,2,2021,0
"9999999",130180,2,2021,0
"9999999",130420,1,2021,0
"9999999",140070,1,2021,0
"9999999",150730,1,2021,0
"9999999",150808,2,2021,0
"0007641",150240,1696,2022,12
"0007684",150240,4023,2022,19
"0073482",150010,2367,2022,16
"0179817",150360,273,2022,9
"0213853",110020,3,2022,0
"0254460",150060,262,2022,0
"0259624",150100,1,2022,0
"0264032",120040,1,2022,0
"0404810",150420,412,2022,0
"0494402",150510,2,2022,0
"0494747",150050,3,2022,0
"0558702",150553,39,2022,0
"0689602",172100,32,2022,0
"0811645",150130,1,2022,0
"0835625",172100,22,2022,1
"0906956",150330,335,2022,0
"0947342",150405,66,2022,0
"0961248",150658,20,2022,0
"2000024",120042,18,2022,0
"2000083",120033,33,2022,0
"2000121",120060,980,2022,3
"2000296",120020,2858,2022,7
"2000393",120070,43,2022,0
"2000636",120030,647,2022,8
"2000725",120045,21,2022,0
"2000733",120040,4496,2022,31
"2000822",120038,4,2022,0
"2000865",120050,649,2022,0
"2000970",120034,73,2022,1
"2000997",120038,33,2022,0
"2001020",120005,46,2022,0
"2001500",120010,898,2022,4
"2001594",120035,80,2022,0
"2002078",120040,3435,2022,8
"2011859",130395,166,2022,0
"2011875",130230,567,2022,3
"2011891",130255,193,2022,1
"2011905",130310,687,2022,0
"2012022",130050,453,2022,4
"2012383",130080,530,2022,4
"2012480",130260,2808,2022,21
"2012499",130070,514,2022,0
"2012553",130410,362,2022,1
"2012618",130240,774,2022,0
"2012804",130423,370,2022,3
"2012839",130185,35,2022,1
"2013029",130260,1711,2022,0
"2013045",130030,728,2022,4
"2013258",130250,1828,2022,4
"2013282",130014,294,2022,4
"2013290",130014,1,2022,0
"2013320",130353,339,2022,1
"2013495",130210,126,2022,2
"2013568",130195,202,2022,0
"2013614",130180,303,2022,0
"2013622",130180,3,2022,0
"2014688",130270,773,2022,11
"2015242",130040,261,2022,0
"2016125",130406,4,2022,0
"2016141",130420,1916,2022,9
"2016168",130420,1,2022,0
"2016249",130400,112,2022,0
"2016354",130068,242,2022,1
"2016397",130140,644,2022,5
"2016419",130090,174,2022,0
"2016435",130260,1,2022,0
"2016443",130426,312,2022,8
"2016478",130360,165,2022,1
"2016540",130300,277,2022,1
"2016567",130440,214,2022,0
"2016605",130063,377,2022,2
"2016648",130006,185,2022,2
"2016656",130083,184,2022,3
"2016672",130020,139,2022,2
"2016893",130340,614,2022,6
"2016915",130115,1,2022,0
"2016923",130190,1854,2022,1
"2016974",130060,735,2022,4
"2017016",130170,963,2022,3
"2017199",130260,1979,2022,11
"2017245",130260,677,2022,2
"2017318",130260,3832,2022,16
"2017342",130190,3,2022,0
"2017555",130100,532,2022,0
"2017652",130110,391,2022,1
"2017660",130280,236,2022,0
"2017679",130008,151,2022,2
"2017687",130260,1,2022,0
"2017717",130160,531,2022,1
"2017741",130260,1,2022,0
"2017768",130002,263,2022,2
"2017792",130260,304,2022,1
"2017911",130440,11,2022,0
"2017997",130165,20,2022,0
"2018055",130260,980,2022,4
"2018098",130260,56,2022,0
"2018128",130390,452,2022,3
"2018136",130120,1475,2022,11
"2018144",130290,1030,2022,6
"2018365",130260,374,2022,4
"2018381",130350,286,2022,1
"2018586",130350,3,2022,0
"2019523",130130,415,2022,4
"2019558",130260,4351,2022,22
"2019566",130260,1001,2022,6
"2019574",130260,1,2022,0
"2019604",130330,355,2022,0
"2019663",160023,29,2022,0
"2019671",160070,64,2022,0
"2019701",160010,102,2022,0
"2019728",160020,71,2022,0
"2019736",160053,45,2022,0
"2019876",160030,2,2022,0
"2019914",160030,1,2022,0
"2020068",160030,7271,2022,58
"2020076",160027,868,2022,4
"2020106",160080,1,2022,0
"2020149",160080,5,2022,0
"2020165",160040,23,2022,0
"2020432",160040,1,2022,0
"2020467",160070,2,2022,0
"2020599",160030,1,2022,0
"2020645",160030,1,2022,0
"2020726",160055,1,2022,0
"2020890",160030,2341,2022,5
"2021021",160021,11,2022,0
"2021064",160060,2477,2022,356
"2021218",160015,50,2022,2
"2021293",160025,2,2022,0
"2021382",160005,7,2022,0
"2021412",160015,7,2022,0
"2021463",160050,440,2022,0
"2021765",160060,3,2022,0
"2021811",160030,43,2022,0
"2022044",160030,1,2022,0
"2311763",150130,1125,2022,0
"2311801",150796,5,2022,0
"2311992",150290,57,2022,1
"2312050",150380,539,2022,1
"2312069",150380,25,2022,0
"2312093",150618,56,2022,0
"2312115",150380,8,2022,0
"2312123",150506,540,2022,3
"2312131",150618,396,2022,0
"2312158",150277,271,2022,3
"2312166",150175,40,2022,0
"2312174",150309,533,2022,5
"2312182",150549,40,2022,0
"2312298",150715,96,2022,0
"2312387",150750,8,2022,0
"2312573",150506,1,2022,0
"2312603",150506,2,2022,0
"2312646",150506,3,2022,0
"2312832",150580,2,2022,0
"2313049",150070,581,2022,0
"2313057",150310,509,2022,2
"2313421",150210,1,2022,0
"2313456",150210,1,2022,0
"2313669",150540,119,2022,0
"2313901",150820,1,2022,0
"2314002",150820,106,2022,1
"2314231",150190,33,2022,0
"2314312",150260,4,2022,0
"2314436",150700,268,2022,2
"2314819",150620,785,2022,1
"2315416",150160,2,2022,0
"2315823",150250,1,2022,0
"2316005",150490,528,2022,1
"2316013",150570,65,2022,1
"2316021",150770,540,2022,0
"2316048",150030,314,2022,3
"2316064",150630,308,2022,1
"2316080",150250,40,2022,0
"2316161",150640,37,2022,0
"2316234",150200,223,2022,0
"2316382",150150,4,2022,0
"2316552",150790,361,2022,0
"2316641",150613,2,2022,0
"2316668",150613,115,2022,1
"2316757",150390,1065,2022,5
"2316773",150390,4,2022,0
"2316846",150635,2,2022,0
"2316889",150293,30,2022,1
"2317001",150812,1,2022,0
"2317028",150812,320,2022,2
"2317397",150330,460,2022,3
"2317419",150330,1,2022,0
"2317532",150410,3,2022,0
"2317931",150340,2,2022,0
"2317958",150720,60,2022,0
"2317990",150616,253,2022,0
"2318059",150276,52,2022,0
"2318172",150808,164,2022,0
"2318180",150808,461,2022,1
"2318326",150616,1,2022,0
"2318628",150550,1582,2022,14
"2318644",150550,162,2022,0
"2318652",150550,2,2022,0
"2318660",150010,137,2022,2
"2318687",150010,198,2022,1
"2318865",150543,654,2022,3
"2319667",140002,6,2022,0
"2319780",140002,1,2022,0
"2320045",140015,40,2022,0
"2320185",140070,87,2022,0
"2320363",140017,1,2022,0
"2320541",140040,75,2022,1
"2320592",140010,227,2022,0
"2320762",140028,1,2022,0
"2320800",140060,9,2022,0
"2320886",140030,2,2022,0
"2328658",150080,9,2022,0
"2328968",150270,40,2022,0
"2328992",150270,821,2022,7
"2329387",150013,89,2022,0
"2329484",150020,375,2022,1
"2329891",150680,2849,2022,10
"2329905",150680,3609,2022,24
"2330083",150680,2,2022,0
"2330830",150060,2133,2022,1
"2330938",150085,490,2022,1
"2330946",150780,79,2022,0
"2330962",150230,450,2022,0
"2330970",150350,26,2022,0
"2330997",150360,156,2022,1
"2331004",150360,46,2022,1
"2331012",150360,695,2022,4
"2331020",150360,47,2022,0
"2331047",150360,5,2022,0
"2331063",150360,1,2022,0
"2331098",150360,1355,2022,4
"2331101",150360,158,2022,1
"2331292",150619,430,2022,3
"2331411",150600,2,2022,0
"2331470",150050,1,2022,0
"2331500",150300,83,2022,0
"2331519",150503,3,2022,0
"2331578",150503,519,2022,9
"2331586",150619,1,2022,0
"2331691",150375,326,2022,4
"2331748",150050,501,2022,4
"2331756",150600,429,2022,1
"2331845",150285,16,2022,0
"2331861",150040,1031,2022,13
"2331969",150530,1,2022,0
"2332299",150510,973,2022,6
"2332450",150100,1,2022,0
"2332469",150100,45,2022,0
"2332671",150140,2064,2022,0
"2332809",150140,161,2022,2
"2332930",150140,2378,2022,11
"2333031",150140,133,2022,29
"2333430",150745,354,2022,0
"2333538",150658,54,2022,0
"2333589",150658,42,2022,0
"2334801",110005,139,2022,0
"2337339",150140,1,2022,0
"2340844",150140,1,2022,0
"2340992",150140,1929,2022,11
"2360411",150800,638,2022,1
"2369923",110070,1,2022,0
"2370328",170900,10,2022,0
"2370344",172120,236,2022,2
"2370794",170720,1,2022,0
"2418657",150180,1966,2022,17
"2418665",150210,2487,2022,4
"2418673",150304,252,2022,2
"2467569",170730,1,2022,0
"2467577",171850,3,2022,0
"2467631",171330,1,2022,0
"2468182",170310,1,2022,0
"2468220",171500,1,2022,0
"2468255",171250,1,2022,0
"2468263",171195,1,2022,0
"2468271",171650,191,2022,2
"2468646",171430,2,2022,0
"2468816",170386,1,2022,0
"2468840",172065,6,2022,0
"2468867",172025,3,2022,0
"2468875",172025,2,2022,0
"2468972",170255,1378,2022,6
"2468999",170740,2,2022,0
"2469340",171050,35,2022,0
"2469375",172049,1,2022,0
"2469499",170220,13,2022,0
"2476649",140020,48,2022,0
"2476703",140050,19,2022,0
"2476711",140023,13,2022,0
"2476738",140023,1,2022,0
"2476827",140045,148,2022,0
"2486865",171890,4,2022,0
"2486938",170384,1,2022,0
"2487039",171270,1,2022,0
"2492520",172100,1,2022,0
"2492555",172100,5,2022,0
"2493888",110020,1,2022,0
"2494167",170230,19,2022,0
"2494299",110002,1161,2022,0
"2495228",110028,1192,2022,3
"2495279",110012,1693,2022,10
"2495414",110025,203,2022,0
"2496046",110004,1176,2022,10
"2496461",110020,1,2022,0
"2496534",110018,371,2022,1
"2496879",110015,580,2022,3
"2496895",110015,1,2022,0
"2504901",150613,1281,2022,1
"2504944",150613,119,2022,0
"2515229",171660,33,2022,0
"2515369",110020,706,2022,4
"2515458",110020,16,2022,0
"2515466",110020,48,2022,1
"2515504",110002,499,2022,1
"2515520",110002,240,2022,0
"2515598",110002,161,2022,0
"2515601",110002,83,2022,0
"2515768",110010,905,2022,10
"2515989",110030,309,2022,0
"2516047",110018,317,2022,1
"2516144",110012,21,2022,0
"2516276",110015,265,2022,1
"2516284",110015,138,2022,0
"2516292",110015,223,2022,0
"2516381",110004,198,2022,1
"2516500",110001,50,2022,0
"2516586",110028,15,2022,0
"2516594",110028,115,2022,1
"2537028",150815,704,2022,3
"2546671",170200,18,2022,1
"2546736",170820,10,2022,0
"2554852",170025,2,2022,0
"2555956",170100,6,2022,0
"2560240",171620,83,2022,0
"2566168",140010,9685,2022,116
"2600420",171420,10,2022,0
"2614634",150553,770,2022,1
"2615673",150080,1,2022,0
"2615711",150370,546,2022,2
"2615738",150034,148,2022,2
"2615746",150553,3683,2022,3
"2615754",150553,407,2022,1
"2615762",150553,17,2022,0
"2615797",150420,4,2022,0
"2615800",150420,55,2022,0
"2615819",150420,61,2022,0
"2615835",150080,2115,2022,2
"2615843",150280,485,2022,0
"2615991",150555,115,2022,2
"2616181",150835,438,2022,4
"2616211",150548,473,2022,1
"2616483",150345,483,2022,3
"2616491",150230,192,2022,0
"2616513",150812,3,2022,0
"2619717",150442,1525,2022,10
"2619873",150070,5,2022,0
"2619881",150070,2,2022,0
"2619903",150070,2,2022,0
"2619938",150530,1183,2022,8
"2619946",150797,234,2022,2
"2620006",150805,191,2022,0
"2620057",150360,5,2022,0
"2621584",150440,35,2022,1
"2621592",150840,711,2022,3
"2621606",150840,62,2022,0
"2621614",150810,369,2022,6
"2621630",150810,7,2022,0
"2621649",150810,1381,2022,5
"2622033",150680,1,2022,0
"2622173",150680,1,2022,0
"2622211",150680,1,2022,0
"2622319",150275,202,2022,1
"2622459",150800,518,2022,1
"2622475",150445,417,2022,3
"2622491",150563,24,2022,0
"2647095",172210,24,2022,0
"2649381",170270,1,2022,0
"2651343",170210,24,2022,0
"2652706",150480,3,2022,0
"2652714",150480,19,2022,0
"2652722",150480,17,2022,0
"2658801",171575,3,2022,0
"2658860",171790,10,2022,0
"2658887",171780,1,2022,0
"2667711",170710,5,2022,0
"2667738",170600,1,2022,0
"2667746",170610,2,2022,0
"2667754",171700,1,2022,0
"2672111",150840,60,2022,0
"2673886",150553,422,2022,0
"2674785",150660,15,2022,0
"2676044",150060,102,2022,0
"2676087",150655,4,2022,0
"2676109",150715,20,2022,0
"2676125",150747,54,2022,0
"2676192",150760,188,2022,0
"2676435",150620,1,2022,0
"2676923",150580,1167,2022,16
"2676966",150610,30,2022,0
"2677008",150611,2,2022,0
"2677024",150611,1,2022,0
"2677040",150618,22,2022,0
"2677210",150520,1,2022,0
"2677407",150405,225,2022,2
"2677431",150460,364,2022,1
"2677504",150195,21,2022,0
"2677563",150215,1075,2022,7
"2677571",150293,562,2022,3
"2678322",150170,41,2022,0
"2678403",150170,1632,2022,3
"2678446",150170,1,2022,0
"2678500",150178,322,2022,0
"2678578",150090,146,2022,0
"2678624",150157,135,2022,0
"2678713",150170,1,2022,0
"2678756",150170,1879,2022,5
"2679477",110001,3,2022,0
"2680327",171190,7,2022,0
"2680394",171610,40,2022,0
"2694530",150730,700,2022,1
"2695227",150140,1,2022,0
"2697289",150470,238,2022,1
"2708094",130310,1,2022,0
"2708892",130150,287,2022,5
"2708906",130200,137,2022,1
"2708914",130220,174,2022,2
"2708922",130320,262,2022,2
"2708930",130356,76,2022,0
"2711184",150590,596,2022,0
"2717379",130010,208,2022,0
"2717387",130380,30,2022,1
"2717395",130430,261,2022,4
"2743612",110170,71,2022,0
"2744392",110150,122,2022,1
"2744414",110175,5,2022,0
"2752700",150140,7982,2022,252
"2755149",171610,1039,2022,2
"2755157",172100,5178,2022,62
"2755165",170210,6236,2022,37
"2755173",172090,139,2022,1
"2755246",172100,2,2022,0
"2765632",170190,6,2022,0
"2765640",170930,640,2022,0
"2765659",171320,458,2022,2
"2765667",170550,206,2022,3
"2765675",170370,1,2022,0
"2772329",150400,73,2022,0
"2784637",110004,221,2022,2
"2786095",170700,343,2022,4
"2786109",170950,1831,2022,10
"2786117",172100,3,2022,1
"2786125",171820,5,2022,0
"2792451",170240,151,2022,2
"2792478",172100,764,2022,2
"2793903",150430,87,2022,0
"2798484",110030,1714,2022,4
"2804638",150320,75,2022,0
"2806681",110037,2,2022,0
"2806711",110092,3,2022,0
"2806754",110146,2,2022,0
"2806819",110033,1,2022,0
"2806886",110020,2,2022,0
"2806991",110020,2,2022,0
"2807076",110045,145,2022,0
"2807084",110060,1,2022,0
"2808242",110080,1,2022,0
"2808501",110034,113,2022,0
"2808528",110003,1,2022,0
"2808544",110006,2,2022,0
"2808552",110007,1,2022,0
"2808560",110008,32,2022,0
"2808579",110094,10,2022,0
"2808587",110009,124,2022,0
"2808595",110100,2,2022,0
"2808609",110011,793,2022,2
"2808617",110013,352,2022,1
"2808625",110130,2,2022,0
"2808633",110014,188,2022,2
"2808668",110032,356,2022,0
"2808676",110040,12,2022,0
"2860031",150220,1036,2022,0
"2906635",160030,670,2022,6
"3001083",150775,33,2022,0
"3003469",150295,77,2022,0
"3004104",130260,3806,2022,6
"3009955",150370,3,2022,0
"3049434",110009,88,2022,0
"3049450",110009,300,2022,0
"3097676",150658,31,2022,3
"3112349",150400,3,2022,0
"3142701",170950,39,2022,0
"3151794",130260,7183,2022,26
"3152928",110012,412,2022,0
"3156516",110130,82,2022,0
"3180867",130410,1,2022,0
"3185591",150613,187,2022,2
"3210243",130340,1516,2022,8
"3220966",130370,608,2022,5
"3234959",130083,1,2022,0
"3302830",130290,1,2022,0
"3331342",170950,76,2022,0
"3332217",170950,194,2022,2
"3349837",172100,1,2022,0
"3360377",130260,266,2022,1
"3385205",170070,34,2022,0
"3420833",150034,1,2022,0
"3521532",110020,2,2022,0
"3523462",130190,5,2022,0
"3542017",150710,16,2022,0
"3581659",130420,28,2022,0
"3582833",130050,3,2022,0
"3583058",130050,4,2022,0
"3583775",130050,1,2022,0
"3607372",150810,103,2022,1
"3651665",110004,22,2022,0
"3654796",150565,228,2022,1
"3656969",150140,327,2022,2
"3668770",171820,1434,2022,14
"3738698",150145,164,2022,0
"3970442",110020,2535,2022,10
"4001303",110020,3663,2022,73
"4001958",110033,148,2022,0
"4002547",110080,2,2022,0
"4002768",110110,2,2022,0
"4003039",110140,7,2022,0
"4003357",110160,3,2022,0
"4004787",130380,782,2022,3
"4004795",130390,3,2022,0
"4004876",140005,4,2022,0
"4005732",150120,425,2022,1
"4005759",150140,95,2022,0
"4006429",150830,298,2022,0
"5004764",171750,1,2022,0
"5052424",170950,2,2022,0
"5084415",110020,138,2022,1
"5084458",130260,1,2022,0
"5101344",140010,214,2022,0
"5144175",172100,752,2022,3
"5160685",171875,2,2022,0
"5169976",130260,1,2022,0
"5213118",160020,1,2022,0
"5332427",150140,2930,2022,0
"5336171",120020,2,2022,0
"5353947",120032,66,2022,1
"5359201",130080,3,2022,0
"5373859",171700,1,2022,0
"5380111",130130,1,2022,0
"5492890",130050,1,2022,0
"5498465",150613,388,2022,12
"5562813",150285,3,2022,0
"5572924",150095,197,2022,0
"5585422",150680,36,2022,4
"5597501",150060,28,2022,2
"5599504",150420,56,2022,5
"5618347",110020,126,2022,0
"5625300",130280,5,2022,0
"5661714",120039,85,2022,1
"5701929",120001,10,2022,0
"5703425",150420,4824,2022,30
"5858208",120043,52,2022,0
"5874645",150215,336,2022,0
"5886201",150503,156,2022,0
"5915104",110045,443,2022,0
"5919541",150345,1,2022,0
"5968496",150495,147,2022,0
"5974062",150835,1,2022,0
"6058396",130420,2,2022,0
"6106005",150670,506,2022,1
"6179703",110012,34,2022,0
"6185177",140010,315,2022,0
"6205224",110020,703,2022,8
"6283608",130420,1,2022,0
"6284760",150280,5,2022,0
"6309402",150506,1,2022,0
"6311040",150506,614,2022,1
"6311059",150506,158,2022,0
"6312314",150530,125,2022,2
"6355447",150497,10,2022,0
"6425542",150803,6,2022,0
"6440630",150680,413,2022,2
"6446132",150730,76,2022,0
"6495427",150800,12,2022,0
"6497314",120040,8,2022,0
"6500552",150220,415,2022,0
"6510523",130420,26,2022,0
"6555713",130140,1,2022,0
"6559476",150450,174,2022,1
"6569234",150480,1115,2022,6
"6578373",150520,392,2022,0
"6584306",150150,2,2022,0
"6585604",160030,1,2022,0
"6610501",150100,1,2022,0
"6610544",150100,1,2022,0
"6627595",130260,4441,2022,18
"6663834",110002,121,2022,0
"6710158",150180,523,2022,7
"6751512",150280,1,2022,0
"6762964",150050,3,2022,0
"6771513",130390,67,2022,0
"6779069",150795,1378,2022,16
"6791611",130270,2,2022,0
"6816223",150250,1,2022,0
"6818404",130390,1,2022,0
"6827373",150815,82,2022,0
"6886345",170210,2,2022,0
"6898629",110011,46,2022,0
"6947077",150220,9,2022,0
"6992803",130406,15,2022,0
"7007507",130006,3,2022,0
"7011474",140010,1,2022,0
"7025645",160030,3,2022,0
"7098022",130420,1,2022,0
"7112831",150080,1,2022,0
"7127677",172100,1,2022,0
"7149743",130380,39,2022,0
"7194188",130423,2,2022,0
"7218656",110149,383,2022,2
"7248008",140047,2,2022,0
"7283458",150080,5199,2022,1
"7345224",120033,1,2022,0
"7360347",150220,185,2022,0
"7373120",172100,198,2022,5
"7382731",150060,1,2022,0
"7428626",110045,134,2022,0
"7436378",150530,1,2022,0
"7453124",150140,47,2022,0
"7458606",130260,1,2022,0
"7459750",130406,1,2022,0
"7459831",130406,1154,2022,5
"7470371",140047,711,2022,8
"7488289",150613,1,2022,0
"7495692",150250,1,2022,0
"7521251",140010,3,2022,0
"7540868",120040,1,2022,0
"7584156",150307,2,2022,0
"7586124",110130,4,2022,0
"7633238",110020,1,2022,0
"7648693",110004,165,2022,1
"7709196",160030,1,2022,0
"7712103",150390,1,2022,0
"7749740",150070,1,2022,0
"7773250",150110,313,2022,2
"7861079",150180,3,2022,0
"7896824",150730,78,2022,0
"7905602",150010,62,2022,0
"7921985",150060,6,2022,0
"7921993",150060,2,2022,0
"7922019",150060,2,2022,0
"7922027",150060,2,2022,0
"7922035",150060,1,2022,0
"7922086",150060,1,2022,0
"7922094",150060,1,2022,0
"7996896",172100,1,2022,0
"9031103",150172,268,2022,0
"9042539",150548,25,2022,0
"9046720",150140,1131,2022,3
"9058516",150240,165,2022,3
"9087958",150140,110,2022,0
"9177140",150650,24,2022,0
"9202749",172100,74,2022,0
"9329749",130006,4,2022,0
"9345140",140005,1,2022,0
"9406115",150215,1,2022,0
"9421955",160030,1,2022,0
"9461493",150130,1316,2022,10
"9575421",140023,1,2022,0
"9601503",150307,166,2022,0
"9631526",130260,4,2022,0
"9634738",130260,1,2022,0
"9657851",130006,1,2022,0
"9676775",130260,1,2022,0
"9697217",130260,3353,2022,29
"9738347",150010,59,2022,0
"9743081",110020,6,2022,0
"9833552",130120,2,2022,0
"9835520",160030,11,2022,0
"9917322",150140,4082,2022,26
"9937854",140010,11,2022,0
"9999999",120035,1,2022,0
"9999999",150375,1,2022,0
"9999999",150543,2,2022,0
"9999999",150730,1,2022,0
"0007641",150240,1473,2023,5
"0007684",150240,4133,2023,26
"0073482",150010,2382,2023,24
"0100587",150140,1,2023,0
"0152617",150620,1,2023,0
"0179817",150360,396,2023,9
"0213853",110020,1,2023,0
"0254460",150060,275,2023,0
"0264032",120040,11,2023,0
"0404810",150420,368,2023,4
"0494402",150510,3,2023,0
"0494747",150050,1,2023,0
"0506745",110012,1,2023,0
"0558702",150553,7,2023,0
"0766844",120040,9,2023,0
"0835625",172100,32,2023,0
"0902357",120040,1,2023,0
"0906956",150330,393,2023,1
"0947342",150405,38,2023,1
"0978450",130020,1,2023,0
"0997897",150293,1,2023,0
"2000024",120042,8,2023,0
"2000083",120033,36,2023,0
"2000121",120060,1007,2023,7
"2000296",120020,2886,2023,9
"2000393",120070,31,2023,0
"2000636",120030,662,2023,11
"2000725",120045,25,2023,0
"2000733",120040,4549,2023,78
"2000822",120038,6,2023,0
"2000865",120050,743,2023,3
"2000954",120034,1,2023,0
"2000970",120034,82,2023,0
"2000997",120038,34,2023,0
"2001020",120005,75,2023,0
"2001500",120010,874,2023,1
"2001594",120035,80,2023,1
"2002078",120040,3284,2023,21
"2011859",130395,168,2023,1
"2011875",130230,527,2023,3
"2011891",130255,140,2023,0
"2011905",130310,658,2023,0
"2012022",130050,359,2023,1
"2012383",130080,460,2023,3
"2012480",130260,3128,2023,19
"2012499",130070,530,2023,1
"2012553",130410,353,2023,2
"2012618",130240,774,2023,0
"2012804",130423,328,2023,3
"2012839",130185,46,2023,1
"2013029",130260,1606,2023,0
"2013045",130030,682,2023,3
"2013053",130030,1,2023,0
"2013258",130250,1839,2023,1
"2013282",130014,285,2023,5
"2013290",130014,1,2023,0
"2013320",130353,294,2023,0
"2013495",130210,145,2023,0
"2013568",130195,240,2023,2
"2013614",130180,324,2023,1
"2014688",130270,759,2023,10
"2015242",130040,271,2023,0
"2016125",130406,15,2023,0
"2016141",130420,1887,2023,11
"2016168",130420,1,2023,0
"2016249",130400,108,2023,0
"2016354",130068,221,2023,2
"2016397",130140,630,2023,7
"2016419",130090,180,2023,0
"2016435",130260,1,2023,0
"2016443",130426,288,2023,1
"2016478",130360,176,2023,4
"2016540",130300,227,2023,0
"2016567",130440,221,2023,1
"2016605",130063,287,2023,3
"2016648",130006,164,2023,2
"2016656",130083,147,2023,1
"2016672",130020,147,2023,4
"2016893",130340,1639,2023,18
"2016915",130115,1,2023,0
"2016923",130190,1781,2023,6
"2016974",130060,668,2023,2
"2017016",130170,923,2023,5
"2017199",130260,1753,2023,13
"2017245",130260,792,2023,7
"2017318",130260,3851,2023,12
"2017342",130190,7,2023,0
"2017369",130190,1,2023,0
"2017539",130080,1,2023,0
"2017555",130100,501,2023,1
"2017652",130110,421,2023,3
"2017660",130280,261,2023,3
"2017679",130008,193,2023,1
"2017687",130260,1,2023,0
"2017717",130160,566,2023,2
"2017768",130002,253,2023,0
"2017792",130260,377,2023,0
"2017911",130440,7,2023,0
"2017997",130165,23,2023,0
"2018055",130260,717,2023,3
"2018098",130260,30,2023,0
"2018128",130390,478,2023,7
"2018136",130120,1446,2023,5
"2018144",130290,1061,2023,8
"2018365",130260,331,2023,2
"2018381",130350,293,2023,0
"2018586",130350,6,2023,0
"2019523",130130,370,2023,2
"2019558",130260,4067,2023,15
"2019566",130260,1327,2023,13
"2019604",130330,307,2023,0
"2019647",160030,1,2023,0
"2019663",160023,32,2023,0
"2019671",160070,53,2023,1
"2019701",160010,71,2023,0
"2019728",160020,56,2023,0
"2019736",160053,41,2023,0
"2019876",160030,1,2023,0
"2020068",160030,6236,2023,72
"2020076",160027,872,2023,3
"2020149",160080,13,2023,0
"2020165",160040,24,2023,0
"2020432",160040,1,2023,0
"2020602",160030,1,2023,0
